taxonomy	host	function	symbiont_phylum	symbiont_order	symbiont_genus	host_order	host_family	description	evidence	genome_id	journal	evidence_level
d__Bacteria; p__Pseudomonadota; c__*; o__Enterobacterales; f__*; g__Serratia; s__Serratia plymuthica	Delia antiqua	pathogen resistance	Pseudomonadota	Enterobacterales	Serratia	Diptera	Anthomyiidae	Serratia plymuthica (one of six symbiotic bacteria) protects Delia antiqua larvae from Beauveria bassiana infection through the production of organic acids.	10.1128/mSystems.00778-20		MSYSTEMS	2
d__Bacteria; p__Pseudomonadota; c__*; o__Enterobacterales; f__*; g__Serratia; s__Serratia plymuthica	Delia antiqua	chemical biosynthesis	Pseudomonadota	Enterobacterales	Serratia	Diptera	Anthomyiidae	Serratia plymuthica (one of six symbiotic bacteria) protects Delia antiqua larvae from Beauveria bassiana infection through the production of organic acids.	10.1128/mSystems.00778-20		MSYSTEMS	2
d__Bacteria; p__Bacteroidota; c__*; o__Sphingobacteriales; f__*; g__Sphingobacterium; s__Sphingobacterium faecium	Delia antiqua	pathogen resistance	Bacteroidota	Sphingobacteriales	Sphingobacterium	Diptera	Anthomyiidae	Sphingobacterium faecium (one of six symbiotic bacteria) protects Delia antiqua larvae from Beauveria bassiana infection through the production of organic acids.	10.1128/mSystems.00778-20		MSYSTEMS	2
d__Bacteria; p__Bacteroidota; c__*; o__Sphingobacteriales; f__*; g__Sphingobacterium; s__Sphingobacterium faecium	Delia antiqua	chemical biosynthesis	Bacteroidota	Sphingobacteriales	Sphingobacterium	Diptera	Anthomyiidae	Sphingobacterium faecium (one of six symbiotic bacteria) protects Delia antiqua larvae from Beauveria bassiana infection through the production of organic acids.	10.1128/mSystems.00778-20		MSYSTEMS	2
d__Bacteria; p__Pseudomonadota; c__*; o__Lysobacterales; f__*; g__Stenotrophomonas; s__Stenotrophomonas maltophilia	Delia antiqua	pathogen resistance	Pseudomonadota	Lysobacterales	Stenotrophomonas	Diptera	Anthomyiidae	Stenotrophomonas maltophilia (one of six symbiotic bacteria) protects Delia antiqua larvae from Beauveria bassiana infection through the production of organic acids.	10.1128/mSystems.00778-20		MSYSTEMS	2
d__Bacteria; p__Pseudomonadota; c__*; o__Lysobacterales; f__*; g__Stenotrophomonas; s__Stenotrophomonas maltophilia	Delia antiqua	chemical biosynthesis	Pseudomonadota	Lysobacterales	Stenotrophomonas	Diptera	Anthomyiidae	Stenotrophomonas maltophilia (one of six symbiotic bacteria) protects Delia antiqua larvae from Beauveria bassiana infection through the production of organic acids.	10.1128/mSystems.00778-20		MSYSTEMS	2
d__Fungi; p__Ascomycota; c__*; o__Hypocreales; f__*; g__Acremonium; s__Acremonium sclerotigenum	Diaphorina citri	pesticide metabolization	Ascomycota	Hypocreales	Acremonium	Hemiptera	Psyllidae	Acremonium sclerotigenum affects Asian Citrus Psyllid (ACP) resistance to imidacloprid and thiamethoxam.	10.3389/fmicb.2020.522164		FRONTIERS IN MICROBIOLOGY	2
d__Fungi; p__Basidiomycota; c__*; o__Golubeviales; f__*; g__Golubevia; s__Golubevia pallescens	Diaphorina citri	pesticide metabolization	Basidiomycota	Golubeviales	Golubevia	Hemiptera	Psyllidae	Golubevia pallescens affects Asian Citrus Psyllid (ACP) resistance to imidacloprid and thiamethoxam.	10.3389/fmicb.2020.522164		FRONTIERS IN MICROBIOLOGY	2
d__Bacteria; p__Bacillota; c__*; o__Bacillales; f__*; g__Bacillus; s__Bacillus licheniformis	Globitermes sulphureus	chitin degradation	Bacillota	Bacillales	Bacillus	Blattodea	Termitidae	Bacillus licheniformis exhibits termiticidal activity through its chitinase enzyme, which is isolated from the gut of Globitermes sulphureus.	10.1016/j.bcab.2020.101548		Biocatalysis and Agricultural Biotechnology	2
d__Bacteria; p__Pseudomonadota; c__*; o__Rickettsiales; f__*; g__Wolbachia; s__Wolbachia wAnga	Anopheles coluzzii	virus interaction	Pseudomonadota	Rickettsiales	Wolbachia	Diptera	Culicidae	Wolbachia wAnga may influence or interact with the Anopheles microbiota, contributing to the impact of wAnga on host biology and vectorial capacity.	10.1038/s41598-020-70745-0		SCIENTIFIC REPORTS	2
d__Bacteria; p__Actinomycetota; c__*; o__Actinomycetales; f__*; g__Actinomyces; s__*	Hermetia illucens	digestive enzymes	Actinomycetota	Actinomycetales	Actinomyces	Diptera	Stratiomyidae	Actinomyces spp. provides the necessary enzymatic tools for degrading a broad range of substrates in Hermetia illucens.	10.3389/fmicb.2020.00993		FRONTIERS IN MICROBIOLOGY	2
d__Bacteria; p__Bacteroidota; c__*; o__Bacteroidales; f__*; g__Dysgonomonas; s__*	Hermetia illucens	digestive enzymes	Bacteroidota	Bacteroidales	Dysgonomonas	Diptera	Stratiomyidae	Dysgonomonas spp. provides the necessary enzymatic tools for degrading a broad range of substrates in Hermetia illucens.	10.3389/fmicb.2020.00993		FRONTIERS IN MICROBIOLOGY	2
d__Bacteria; p__Bacillota; c__*; o__Lactobacillales; f__*; g__Enterococcus; s__*	Hermetia illucens	digestive enzymes	Bacillota	Lactobacillales	Enterococcus	Diptera	Stratiomyidae	Enterococcus spp. provides the necessary enzymatic tools for degrading a broad range of substrates in Hermetia illucens.	10.3389/fmicb.2020.00993		FRONTIERS IN MICROBIOLOGY	2
d__Bacteria; p__Pseudomonadota; c__*; o__Rickettsiales; f__*; g__Wolbachia; s__*	Aedes aegypti	other	Pseudomonadota	Rickettsiales	Wolbachia	Diptera	Culicidae	Wolbachia increases the dopamine levels in its Aedes aegypti host.	10.1111/1744-7917.12731		INSECT SCIENCE	3
d__Bacteria; p__Pseudomonadota; c__*; o__Enterobacterales; f__*; g__Candidatus Hamiltonella; s__*	Rhopalosiphum padi	natural enemy resistance	Pseudomonadota	Enterobacterales	Candidatus Hamiltonella	Hemiptera	Aphididae	Candidatus Hamiltonella defensa significantly increases the survival rate of the host aphid when attacked by parasitoid wasps, but negatively affects host growth and development.	10.1111/1744-7917.12606		INSECT SCIENCE	3
d__Bacteria; p__Pseudomonadota; c__*; o__Rickettsiales; f__*; g__Rickettsia; s__Rickettsia Torix	Culicoides impunctatus	pathogen interaction	Pseudomonadota	Rickettsiales	Rickettsia	Diptera	Ceratopogonidae	Rickettsia Torix may be involved in possible symbiont-virus interactions within the host midge.	10.1128/AEM.01492-20		APPLIED AND ENVIRONMENTAL MICROBIOLOGY	2
d__Bacteria; p__Mycoplasmatota; c__*; o__Entomoplasmatales; f__*; g__Spiroplasma; s__Spiroplasma poulsonii	Drosophila melanogaster	male killing	Mycoplasmatota	Entomoplasmatales	Spiroplasma	Diptera	Drosophilidae	Spiroplasma poulsonii manipulates the host's reproduction by killing its male progeny at the embryonic stage.	10.1128/AEM.00835-20		APPLIED AND ENVIRONMENTAL MICROBIOLOGY	2
d__Bacteria; p__Pseudomonadota; c__*; o__Rickettsiales; f__*; g__Rickettsia; s__*	Cimex lectularius	fertility	Pseudomonadota	Rickettsiales	Rickettsia	Hemiptera	Cimicidae	Rickettsia infection in female Cimex lectularius results in the production of fewer fertile eggs.	10.3389/fmicb.2020.608763		FRONTIERS IN MICROBIOLOGY	2
d__Bacteria; p__Pseudomonadota; c__*; o__Rickettsiales; f__*; g__Rickettsia; s__*	Ips sp.	cytoplasmic incompatibility	Pseudomonadota	Rickettsiales	Rickettsia	Coleoptera	Curculionidae	Rickettsia induces cytoplasmic incompatibility, resulting in reproductive distortions in Ips sp.	10.1038/s41598-020-75203-5		SCIENTIFIC REPORTS	2
d__Bacteria; p__Pseudomonadota; c__*; o__Rickettsiales; f__*; g__Wolbachia; s__*	Ips sp.	cytoplasmic incompatibility	Pseudomonadota	Rickettsiales	Wolbachia	Coleoptera	Curculionidae	Wolbachia induces cytoplasmic incompatibility, resulting in reproductive distortions in Ips sp.	10.1038/s41598-020-75203-5		SCIENTIFIC REPORTS	2
d__Bacteria; p__Pseudomonadota; c__*; o__Enterobacterales; f__*; g__Candidatus Hamiltonella; s__*	Acyrthosiphon malvae	natural enemy resistance	Pseudomonadota	Enterobacterales	Candidatus Hamiltonella	Hemiptera	Aleyrodidae	Candidatus Hamiltonella defensa provides a defense against hymenopteran parasitoids to its aphid host, Acyrthosiphon malvae.	10.1016/j.biocontrol.2020.104302		BIOLOGICAL CONTROL	2
d__Bacteria; p__Actinomycetota; c__*; o__Mycobacteriales; f__*; g__Corynebacterium; s__*	Aphidius colemani	natural enemy resistance	Actinomycetota	Mycobacteriales	Corynebacterium	Hymenoptera	Formicidae	Corynebacterium sputi repels parasitism in the host.	10.1111/1365-2435.13503		Functional Ecology	2
d__Bacteria; p__Pseudomonadota; c__*; o__Rickettsiales; f__*; g__Wolbachia; s__*	Chilo suppressalis	pesticide metabolization	Pseudomonadota	Rickettsiales	Wolbachia	Lepidoptera	Crambidae	Wolbachia reduces the susceptibility of C. suppressalis to fipronil and avermectin insecticides.			BULLETIN OF INSECTOLOGY	2
d__Bacteria; p__Pseudomonadota; c__*; o__Rickettsiales; f__*; g__Wolbachia; s__*	Laodelphax striatellus	fertility	Pseudomonadota	Rickettsiales	Wolbachia	Hemiptera	Delphacidae	Wolbachia supplements biotin and riboflavin to enhance reproduction in planthoppers.	10.1038/s41396-019-0559-9	GISB0292	ISME JOURNAL	5
d__Bacteria; p__Pseudomonadota; c__*; o__Rickettsiales; f__*; g__Wolbachia; s__*	Laodelphax striatellus	nutrient provision	Pseudomonadota	Rickettsiales	Wolbachia	Hemiptera	Delphacidae	Wolbachia supplements biotin and riboflavin to enhance reproduction in planthoppers.	10.1038/s41396-019-0559-9	GISB0292	ISME JOURNAL	5
d__Bacteria; p__Pseudomonadota; c__*; o__Rickettsiales; f__*; g__Wolbachia; s__*	Nilaparvata lugens	pesticide metabolization	Pseudomonadota	Rickettsiales	Wolbachia	Hemiptera	Delphacidae	Wolbachia enhances the expression of NlCYP4CE1 in Nilaparvata lugens in response to imidacloprid stress.	10.1111/1744-7917.12834		INSECT SCIENCE	3
d__Bacteria; p__Pseudomonadota; c__*; o__Enterobacterales; f__*; g__Serratia; s__Serratia marcescens	Aedes aegypti	virus interaction	Pseudomonadota	Enterobacterales	Serratia	Diptera	Culicidae	Serratia marcescens facilitates arboviral infection by secreting SmEnhancin, which digests membrane-bound mucins on the mosquito gut epithelia, thereby enhancing viral dissemination.	10.1016/j.chom.2018.11.004		Cell Host & Microbe	3
d__Bacteria; p__Pseudomonadota; c__*; o__Enterobacterales; f__*; g__Serratia; s__Serratia Y	Anopheles sinensis	immune priming	Pseudomonadota	Enterobacterales	Serratia	Diptera	Culicidae	Serratia Y1 inhibits Plasmodium development by stimulating the mosquito's immune responses.	10.3389/fmicb.2019.01580		FRONTIERS IN MICROBIOLOGY	2
d__Fungi; p__Ascomycota; c__*; o__Phaffomycetales; f__*; g__Cyberlindnera; s__Cyberlindnera americana	Dendroctonus rhizophagus	detoxification enzymes	Ascomycota	Phaffomycetales	Cyberlindnera	Coleoptera	Curculionidae	Cyberlindnera americana ChDrAdgY46 plays a role in the detoxification process of tree defensive chemicals.	10.3389/fmicb.2019.02180	GISB0296	FRONTIERS IN MICROBIOLOGY	4
d__Bacteria; p__Pseudomonadota; c__*; o__Enterobacterales; f__*; g__Serratia; s__Serratia marcescens	Nicrophorus vespilloides	antimicrobial activity	Pseudomonadota	Enterobacterales	Serratia	Coleoptera	Silphidae	Serratia marcescens 2MH3-2 produces the antibacterial compound Serrawettin W2, which has antibacterial and nematode-inhibiting effects.	10.3389/fmicb.2019.01178		FRONTIERS IN MICROBIOLOGY	2
d__Bacteria; p__Pseudomonadota; c__*; o__Enterobacterales; f__*; g__Candidatus Hamiltonella; s__*	Sitobion miscanthi	fertility	Pseudomonadota	Enterobacterales	Candidatus Hamiltonella	Hemiptera	Aphididae	Candidatus Hamiltonella defensa increases the reproductive capacity of wheat aphids (number of offspring and reduced age of first breeding) and suppresses the host's salicylic acid (SA)- and jasmonic acid (JA)-related defense pathways.	10.3389/fmicb.2019.02419		FRONTIERS IN MICROBIOLOGY	2
d__Bacteria; p__Pseudomonadota; c__*; o__Enterobacterales; f__*; g__Candidatus Hamiltonella; s__*	Sitobion miscanthi	plant defense modulation	Pseudomonadota	Enterobacterales	Candidatus Hamiltonella	Hemiptera	Aphididae	Candidatus Hamiltonella defensa increases the reproductive capacity of wheat aphids (number of offspring and reduced age of first breeding) and suppresses the host's salicylic acid (SA)- and jasmonic acid (JA)-related defense pathways.	10.3389/fmicb.2019.02419		FRONTIERS IN MICROBIOLOGY	2
d__Bacteria; p__Pseudomonadota; c__*; o__Enterobacterales; f__*; g__Enterobacter; s__Enterobacter cloacae	Plutella xylostella	stress resistance	Pseudomonadota	Enterobacterales	Enterobacter	Lepidoptera	Plutellidae	Enterobacter cloacae JJBC 11.1B StrepR may improve the fitness of transgenic male Plutella xylostella.	10.3390/insects10040089		Insects	2
d__Bacteria; p__Pseudomonadota; c__*; o__Enterobacterales; f__*; g__Enterobacter; s__Enterobacter cloacae	Plutella xylostella	growth regulation	Pseudomonadota	Enterobacterales	Enterobacter	Lepidoptera	Plutellidae	Enterobacter cloacae increases the pupal weight and male fitness of Plutella xylostella.	10.3390/insects10040089		Insects	2
d__Bacteria; p__Pseudomonadota; c__*; o__Enterobacterales; f__*; g__Arsenophonus; s__*	Aphis gossypii	amino acid provision	Pseudomonadota	Enterobacterales	Arsenophonus	Hemiptera	Aphididae	Arsenophonus sp. can have varying effects on its host, including obligate mutualism, improving whitefly performance, or facultative mutualism by protecting psyllids against parasitoid attacks.	10.1038/s41598-019-42232-8		SCIENTIFIC REPORTS	2
d__Bacteria; p__Pseudomonadota; c__*; o__Enterobacterales; f__*; g__Arsenophonus; s__*	Aphis gossypii	natural enemy resistance	Pseudomonadota	Enterobacterales	Arsenophonus	Hemiptera	Aphididae	Arsenophonus sp. can have varying effects on its host, including obligate mutualism, improving whitefly performance, or facultative mutualism by protecting psyllids against parasitoid attacks.	10.1038/s41598-019-42232-8		SCIENTIFIC REPORTS	2
d__Bacteria; p__Pseudomonadota; c__*; o__Enterobacterales; f__*; g__Buchnera; s__Buchnera aphidicola	Aphis gossypii	amino acid provision	Pseudomonadota	Enterobacterales	Buchnera	Hemiptera	Aphididae	Buchnera aphidicola provides the host aphid with essential amino acids, vitamins, and sterols necessary for normal development and reproduction.	10.1038/s41598-019-42232-8		SCIENTIFIC REPORTS	2
d__Bacteria; p__Pseudomonadota; c__*; o__Enterobacterales; f__*; g__Buchnera; s__Buchnera aphidicola	Aphis gossypii	nitrogen fixation	Pseudomonadota	Enterobacterales	Buchnera	Hemiptera	Aphididae	Buchnera aphidicola provides the host aphid with essential amino acids, vitamins, and sterols necessary for normal development and reproduction.	10.1038/s41598-019-42232-8		SCIENTIFIC REPORTS	2
d__Bacteria; p__Pseudomonadota; c__*; o__Enterobacterales; f__*; g__Buchnera; s__Buchnera aphidicola	Aphis gossypii	vitamin supplementation	Pseudomonadota	Enterobacterales	Buchnera	Hemiptera	Aphididae	Buchnera aphidicola provides the host aphid with essential amino acids, vitamins, and sterols necessary for normal development and reproduction.	10.1038/s41598-019-42232-8		SCIENTIFIC REPORTS	2
d__Bacteria; p__Pseudomonadota; c__*; o__Enterobacterales; f__*; g__Buchnera; s__Buchnera aphidicola	Myzus persicae	amino acid provision	Pseudomonadota	Enterobacterales	Buchnera	Hemiptera	Aphididae	Buchnera aphidicola provides the host aphid with essential amino acids, vitamins, and sterols necessary for normal development and reproduction.	10.1038/s41598-019-42232-8		SCIENTIFIC REPORTS	2
d__Bacteria; p__Pseudomonadota; c__*; o__Enterobacterales; f__*; g__Buchnera; s__Buchnera aphidicola	Myzus persicae	nitrogen fixation	Pseudomonadota	Enterobacterales	Buchnera	Hemiptera	Aphididae	Buchnera aphidicola provides the host aphid with essential amino acids, vitamins, and sterols necessary for normal development and reproduction.	10.1038/s41598-019-42232-8		SCIENTIFIC REPORTS	2
d__Bacteria; p__Pseudomonadota; c__*; o__Enterobacterales; f__*; g__Buchnera; s__Buchnera aphidicola	Myzus persicae	vitamin supplementation	Pseudomonadota	Enterobacterales	Buchnera	Hemiptera	Aphididae	Buchnera aphidicola provides the host aphid with essential amino acids, vitamins, and sterols necessary for normal development and reproduction.	10.1038/s41598-019-42232-8		SCIENTIFIC REPORTS	2
d__Bacteria; p__Pseudomonadota; c__*; o__Pseudomonadales; f__*; g__Pseudomonas; s__Pseudomonas fulva	Aphis gossypii	nitrogen fixation	Pseudomonadota	Pseudomonadales	Pseudomonas	Hemiptera	Aphididae	Pseudomonas fulva uses caffeine from plants to produce nitrogen, potentially allowing the host insect (coffee borer beetle) to survive on coffee plants.	10.1038/s41598-019-42232-8		SCIENTIFIC REPORTS	2
d__Bacteria; p__Pseudomonadota; c__*; o__Pseudomonadales; f__*; g__Pseudomonas; s__Pseudomonas fulva	Myzus persicae	nitrogen fixation	Pseudomonadota	Pseudomonadales	Pseudomonas	Hemiptera	Aphididae	Pseudomonas fulva uses caffeine from plants to produce nitrogen, potentially allowing the host insect (coffee borer beetle) to survive on coffee plants.	10.1038/s41598-019-42232-8		SCIENTIFIC REPORTS	2
d__Bacteria; p__Pseudomonadota; c__*; o__Sphingomonadales; f__*; g__Sphingomonas; s__*	Aphis gossypii	feeding habit alteration	Pseudomonadota	Sphingomonadales	Sphingomonas	Hemiptera	Aphididae	Sphingomonas has been previously described in associations with phloem-feeding insects, usually in low abundances.	10.1038/s41598-019-42232-8		SCIENTIFIC REPORTS	2
d__Bacteria; p__Pseudomonadota; c__*; o__Sphingomonadales; f__*; g__Sphingomonas; s__*	Myzus persicae	feeding habit alteration	Pseudomonadota	Sphingomonadales	Sphingomonas	Hemiptera	Aphididae	Sphingomonas has been previously described in associations with phloem-feeding insects, usually in low abundances.	10.1038/s41598-019-42232-8		SCIENTIFIC REPORTS	2
d__Bacteria; p__Pseudomonadota; c__*; o__Enterobacterales; f__*; g__Enterobacter; s__*	Ceratitis capitata	probiotic	Pseudomonadota	Enterobacterales	Enterobacter	Diptera	Tephritidae	Enterobacter sp. AA26 showed positive effects on rearing efficiency when used as larval probiotics for the medfly.	10.1186/s12896-019-0584-9		BMC BIOTECHNOLOGY	2
d__Bacteria; p__Pseudomonadota; c__*; o__Enterobacterales; f__*; g__Enterobacter; s__*	Galleria mellonella	plastic degration	Pseudomonadota	Enterobacterales	Enterobacter	Lepidoptera	Pyralidae	Enterobacter sp. D1 biodegrades polyethylene.	10.3390/ijerph16111941		International Journal of Environmental Research and Public Health	2
d__Bacteria; p__Actinomycetota; c__*; o__Kitasatosporales; f__*; g__Streptomyces; s__*	Bombyx mori	antimicrobial activity	Actinomycetota	Kitasatosporales	Streptomyces	Lepidoptera	Bombycidae	Streptomyces produces Bombyxamycin A, which exhibits significant antibacterial and antiproliferative effects.	10.1021/acs.orglett.9b00384		Organic Letters	2
